composition_id,title_id,type,tone,even_odd,group_id
102985,14091,Canticle,,,45906
102846,14091,Canticle,,,46118
102945,14091,Canticle,,,46118
102375,19268,Canticle,,,46118
446,14091,Canticle,,,446
27070,14091,Canticle,,,446
10637,7818,Canticle,,,7517
72062,7818,Canticle,,,7517
14910,7747,Canticle,,,11597
32168,7747,Canticle,,,11597
17056,14091,Canticle,,,12256
61169,14091,Canticle,,,12256
38444,14091,Canticle,,,19011
59684,14091,Canticle,,,19011
76259,281,Canticle,,,33560
95083,281,Canticle,,,33560
294,281,Canticle,,,294
338,281,Canticle,,,338
2216,281,Canticle,,,2216
2835,281,Canticle,,,2835
3316,281,Canticle,,,3316
3564,281,Canticle,,,3564
3739,281,Canticle,,,3739
3896,281,Canticle,,,3896
3912,281,Canticle,,,3912
4026,281,Canticle,,,4026
4905,281,Canticle,,,4905
5716,281,Canticle,,,5716
24769,281,Canticle,,,6360
6553,281,Canticle,,,6553
8533,281,Canticle,,,8533
32511,281,Canticle,,,17082
57354,281,Canticle,,,25147
60672,281,Canticle,,,26591
65634,281,Canticle,,,28730
65635,281,Canticle,,,28731
65732,281,Canticle,,,28807
69439,281,Canticle,,,30186
69440,281,Canticle,,,30187
70407,281,Canticle,,,30592
76500,281,Canticle,,,33685
77444,281,Canticle,,,34089
82950,281,Canticle,,,36460
88179,281,Canticle,,,38776
88650,281,Canticle,,,38971
91302,281,Canticle,,,40455
93589,281,Canticle,,,41457
95264,281,Canticle,,,42307
99424,281,Canticle,,,44414
92363,281,Canticle,,,41004
83783,281,Canticle,,,36738
88253,281,Canticle,,,38813
84044,281,Canticle,,,36887
64804,281,Canticle,,,28331
97861,281,Canticle,,,43647
456,424,Canticle,,,456
457,425,Canticle,,,457
458,426,Canticle,,,458
495,456,Canticle,,,495
1751,1539,Canticle,,,1751
1995,1724,Canticle,,,1995
3579,2883,Canticle,,,3579
5895,4579,Canticle,,,5895
8613,6227,Canticle,,,8613
9330,6227,Canticle,,,9330
10183,6227,Canticle,,,10183
12392,6227,Canticle,,,10949
1406,7747,Canticle,,,1406
1485,7747,Canticle,,,1485
1838,7747,Canticle,,,1838
3237,7747,Canticle,,,3237
3240,7747,Canticle,,,3240
3297,7747,Canticle,,,3297
3775,7747,Canticle,,,3775
4886,7747,Canticle,,,4886
6023,7747,Canticle,,,6023
8203,7747,Canticle,,,8203
8222,7747,Canticle,,,8222
8705,7747,Canticle,,,8705
10352,7747,Canticle,,,10352
12880,7747,Canticle,,,11128
23664,7747,Canticle,,,14503
34523,7747,Canticle,,,17894
39708,7747,Canticle,,,19578
39891,7747,Canticle,,,19650
60674,7747,Canticle,,,26589
60776,7747,Canticle,,,26627
67284,7747,Canticle,,,29339
72855,7747,Canticle,,,31630
72959,7747,Canticle,,,31689
73127,7747,Canticle,,,31776
85964,7747,Canticle,,,32216
74663,7747,Canticle,,,32621
76561,7747,Canticle,,,33716
77327,7747,Canticle,,,34055
93517,7747,Canticle,,,41416
62728,7747,Canticle,,,26884
27212,7747,Canticle,,,15296
49833,7747,Canticle,,,19720
48929,7747,Canticle,,,19721
48926,7747,Canticle,,,27245
94845,7747,Canticle,,,42066
95033,7747,Canticle,,,42170
95032,7747,Canticle,,,42171
60933,7747,Canticle,,,20189
96585,7747,Canticle,,,43120
96586,7747,Canticle,,,43121
85176,7747,Canticle,,,37455
62461,7747,Canticle,,,27158
62462,7747,Canticle,,,27159
62465,7747,Canticle,,,27162
62807,7747,Canticle,,,27272
65335,7747,Canticle,,,28568
19804,9243,Canticle,,,13281
19838,9252,Canticle,,,13300
19839,9253,Canticle,,,13301
19840,9254,Canticle,,,13302
19841,9255,Canticle,,,13303
19903,9271,Canticle,,,13326
19909,9275,Canticle,,,13332
19946,9287,Canticle,,,13357
32347,12771,Canticle,,,17019
54786,12771,Canticle,,,24221
68818,12771,Canticle,,,28658
75173,12771,Canticle,,,32887
77934,12771,Canticle,,,34335
87194,12771,Canticle,,,38340
175,14091,Canticle,,,175
240,14091,Canticle,,,240
455,14091,Canticle,,,455
1270,14091,Canticle,,,1270
1271,14091,Canticle,,,1271
1543,14091,Canticle,,,1543
1994,14091,Canticle,,,1994
6186,14091,Canticle,,,6186
6570,14091,Canticle,,,6570
10281,14091,Canticle,,,10281
10282,14091,Canticle,,,10282
10295,14091,Canticle,,,10295
10296,14091,Canticle,,,10296
10299,14091,Canticle,,,10299
11688,14091,Canticle,,,10660
17054,14091,Canticle,,,12254
17055,14091,Canticle,,,12255
17061,14091,Canticle,,,12259
17062,14091,Canticle,,,12260
17064,14091,Canticle,,,12262
17066,14091,Canticle,,,12265
17721,14091,Canticle,,,12538
19842,14091,Canticle,,,13304
19911,14091,Canticle,,,13336
70395,14091,Canticle,,,13512
20923,14091,Canticle,,,13528
19611,14091,Canticle,,,13742
21424,14091,Canticle,,,13760
24775,14091,Canticle,,,14604
28733,14091,Canticle,,,16416
32650,14091,Canticle,,,17137
34112,14091,Canticle,,,17621
34140,14091,Canticle,,,17627
34146,14091,Canticle,,,17630
34141,14091,Canticle,,,17631
38426,14091,Canticle,,,18983
38437,14091,Canticle,,,18986
38453,14091,Canticle,,,19006
38443,14091,Canticle,,,19009
41176,14091,Canticle,,,20159
41357,14091,Canticle,,,20242
54233,14091,Canticle,,,23957
54226,14091,Canticle,,,23958
54851,14091,Canticle,,,24256
59795,14091,Canticle,,,26254
69441,14091,Canticle,,,30188
20907,14091,Canticle,,,30601
59678,14091,Canticle,,,31819
75685,14091,Canticle,,,33249
90811,14091,Canticle,,,40210
91189,14091,Canticle,,,40406
91863,14091,Canticle,,,40685
92187,14091,Canticle,,,40938
99990,14091,Canticle,,,44684
27969,14091,Canticle,,,16221
48599,14091,Canticle,,,22107
85593,14091,Canticle,,,37618
93467,14091,Canticle,,,41402
38445,14091,Canticle,,,19012
64803,14091,Canticle,,,28330
55960,14091,Canticle,,,22646
48975,14091,Canticle,,,20154
26938,14091,Canticle,,,15209
26939,14091,Canticle,,,15210
27074,14091,Canticle,,,15194
27075,14091,Canticle,,,28880
65946,14091,Canticle,,,15199
65947,14091,Canticle,,,28881
25660,14091,Canticle,,,15358
25739,14091,Canticle,,,15366
40351,14504,Canticle,,,19808
8463,15427,Canticle,,,8463
12560,15427,Canticle,,,11043
23234,15427,Canticle,,,14208
45556,15427,Canticle,,,21470
59680,19267,Canticle,,,26162
59750,19267,Canticle,,,26240
59644,19267,Canticle,,,26756
86184,19267,Canticle,,,37861
59752,19268,Canticle,,,17620
59681,19268,Canticle,,,26163
59645,19268,Canticle,,,26755
86185,19268,Canticle,,,37862
67531,21311,Canticle,,,29463
71257,22441,Canticle,,,30999
71258,22442,Canticle,,,31002
71266,22443,Canticle,,,31003
72862,22774,Canticle,,,31627
93632,22774,Canticle,,,41487
72868,22775,Canticle,,,31642
93635,22775,Canticle,,,41491
77158,23547,Canticle,,,33901
77183,23550,Canticle,,,33915
81308,24462,Canticle,,,35673
81309,24463,Canticle,,,35674
81311,24464,Canticle,,,35681
81313,24466,Canticle,,,35683
81316,24468,Canticle,,,35686
81317,24469,Canticle,,,35687
81318,24470,Canticle,,,35688
81570,24580,Canticle,,,35795
85794,25863,Canticle,,,37704
91239,27476,Canticle,,,29624
91240,27477,Canticle,,,29628
91241,27478,Canticle,,,29629
91242,27479,Canticle,,,29625
91243,27480,Canticle,,,29626
99991,30283,Canticle,,,44685
99993,30284,Canticle,,,44690
99994,30285,Canticle,,,44691
100904,30599,Canticle,,,3669
25883,10601,Canticle,,,15024
48600,16281,Canticle,,,22108
48601,16282,Canticle,,,22109
48602,16283,Canticle,,,22110
48604,16285,Canticle,,,22112
69024,21769,Canticle,,,30030
81312,24465,Canticle,,,35682
92777,27938,Canticle,,,41174
50823,17378,Hymn,1,,5613
63685,17378,Hymn,1,,27703
50833,17379,Hymn,4,,22549
63686,17379,Hymn,4,,27704
50834,17380,Hymn,6,,22550
63687,17380,Hymn,6,,27705
50835,17381,Hymn,8,,22551
63688,17381,Hymn,8,,27706
72005,1904,Hymn,,,10045
86227,9244,Hymn,,,10045
73277,9244,Hymn,,,10045
51851,5321,Hymn,,,21553
92893,5321,Hymn,,,21553
49570,5321,Hymn,,,21553
7170,5302,Hymn,,,7170
69576,5302,Hymn,,,7170
102394,684,Hymn,,,46071
102808,684,Hymn,,,46071
82603,658,Hymn,,,36245
48565,658,Hymn,,,22074
48561,659,Hymn,,,22069
79897,661,Hymn,,,35147
82606,661,Hymn,,,36248
82616,667,Hymn,,,36258
87124,667,Hymn,,,38270
79925,674,Hymn,,,35175
82627,674,Hymn,,,36269
89020,674,Hymn,,,39219
87129,674,Hymn,,,38275
82632,684,Hymn,,,36274
988,900,Hymn,,,988
79893,1662,Hymn,,,35143
82629,1662,Hymn,,,36271
48563,1746,Hymn,,,22072
79908,1748,Hymn,,,35158
82612,1748,Hymn,,,36254
2111,1815,Hymn,,,2111
8418,1815,Hymn,,,8418
2112,1816,Hymn,,,2112
8419,1816,Hymn,,,8419
79910,3359,Hymn,,,35160
82615,3359,Hymn,,,36257
88996,3359,Hymn,,,39094
85402,3359,Hymn,,,37535
88986,3759,Hymn,,,39084
88670,4230,Hymn,,,38993
90297,4230,Hymn,,,39955
79899,4375,Hymn,,,35149
82614,4375,Hymn,,,36256
88993,4375,Hymn,,,39091
88998,4455,Hymn,,,39096
82631,4503,Hymn,,,36273
88983,4503,Hymn,,,39081
88974,5331,Hymn,,,39069
88972,5389,Hymn,,,39067
82621,7326,Hymn,,,36263
82609,7705,Hymn,,,36251
87146,8844,Hymn,,,38292
82605,9416,Hymn,,,36247
82620,9419,Hymn,,,36262
79917,9422,Hymn,,,35167
82611,9422,Hymn,,,36253
89022,9422,Hymn,,,39221
82626,9423,Hymn,,,36268
82619,13363,Hymn,,,36261
79909,13711,Hymn,,,35159
82613,13711,Hymn,,,36255
88990,13711,Hymn,,,39088
39676,14302,Hymn,,,19547
39930,14302,Hymn,,,19677
94204,14302,Hymn,,,23510
55621,14302,Hymn,,,24558
74270,14302,Hymn,,,32399
79902,14302,Hymn,,,35152
79972,14302,Hymn,,,35185
48905,14302,Hymn,,,30813
49137,14302,Hymn,,,19390
25772,14302,Hymn,,,15392
38753,14302,Hymn,,,19111
82604,14361,Hymn,,,36246
82608,14381,Hymn,,,36250
82610,14384,Hymn,,,36252
82618,14388,Hymn,,,36260
82630,14391,Hymn,,,36272
50761,17355,Hymn,,,723
711,17564,Hymn,,,711
5202,17564,Hymn,,,5202
6278,17564,Hymn,,,6278
70459,17564,Hymn,,,7169
70463,17564,Hymn,,,7182
8420,17564,Hymn,,,8420
8421,17564,Hymn,,,8421
52071,17564,Hymn,,,22796
51850,17564,Hymn,,,22911
58203,17564,Hymn,,,25516
79750,17564,Hymn,,,35079
88969,17564,Hymn,,,39064
100893,17564,Hymn,,,45109
79736,17564,Hymn,,,35051
79724,17564,Hymn,,,35052
49604,17564,Hymn,,,21552
49571,17564,Hymn,,,21566
49573,17564,Hymn,,,21568
79923,18005,Hymn,,,35173
725,18371,Hymn,,,725
79103,18371,Hymn,,,9476
55682,18371,Hymn,,,24590
63689,18371,Hymn,,,27707
89002,18371,Hymn,,,39077
101132,18371,Hymn,,,45259
100385,18371,Hymn,,,44856
726,18372,Hymn,,,726
79104,18372,Hymn,,,9515
55683,18372,Hymn,,,24591
63690,18372,Hymn,,,27708
89033,18372,Hymn,,,39232
101137,18372,Hymn,,,45265
100394,18372,Hymn,,,44865
79920,18384,Hymn,,,35170
68426,21630,Hymn,,,29866
377,23097,Hymn,,,377
3357,23097,Hymn,,,3357
3706,23097,Hymn,,,3706
5120,23097,Hymn,,,5120
7100,23097,Hymn,,,7100
7193,23097,Hymn,,,7193
7896,23097,Hymn,,,7896
8952,23097,Hymn,,,8952
12620,23097,Hymn,,,11069
16745,23097,Hymn,,,12097
20938,23097,Hymn,,,13543
21352,23097,Hymn,,,13704
38651,23097,Hymn,,,19079
38718,23097,Hymn,,,19116
39681,23097,Hymn,,,19563
39843,23097,Hymn,,,19611
39844,23097,Hymn,,,19612
45046,23097,Hymn,,,21330
46715,23097,Hymn,,,21940
46899,23097,Hymn,,,22010
51844,23097,Hymn,,,22904
51852,23097,Hymn,,,22913
54232,23097,Hymn,,,23956
57350,23097,Hymn,,,25141
65150,23097,Hymn,,,28500
74280,23097,Hymn,,,32409
77388,23097,Hymn,,,32946
75658,23097,Hymn,,,33236
78711,23097,Hymn,,,34701
79901,23097,Hymn,,,35151
82622,23097,Hymn,,,36264
84232,23097,Hymn,,,36977
84328,23097,Hymn,,,37034
85095,23097,Hymn,,,37419
85094,23097,Hymn,,,37421
92670,23097,Hymn,,,41162
27015,23097,Hymn,,,15155
27019,23097,Hymn,,,15168
49732,23097,Hymn,,,22486
49735,23097,Hymn,,,22485
49737,23097,Hymn,,,19487
27317,23097,Hymn,,,16113
83768,23097,Hymn,,,36705
48898,23097,Hymn,,,22522
49381,23097,Hymn,,,19491
49375,23097,Hymn,,,22521
87895,23097,Hymn,,,36423
85449,23097,Hymn,,,37549
85339,23097,Hymn,,,37504
85344,23097,Hymn,,,37505
49592,23097,Hymn,,,22487
49576,23097,Hymn,,,22520
87839,23097,Hymn,,,38621
102574,23097,Hymn,,,46036
722,23098,Hymn,,,722
5133,23098,Hymn,,,5133
7852,23098,Hymn,,,7852
8883,23098,Hymn,,,8883
10400,23098,Hymn,,,10400
12617,23098,Hymn,,,11066
20940,23098,Hymn,,,13545
39937,23098,Hymn,,,19680
51455,23098,Hymn,,,22717
51845,23098,Hymn,,,22905
55678,23098,Hymn,,,24586
74282,23098,Hymn,,,32411
79028,23098,Hymn,,,34829
79983,23098,Hymn,,,35197
49574,23098,Hymn,,,21554
82628,23101,Hymn,,,36270
89024,23101,Hymn,,,39223
76247,23401,Hymn,,,33548
79892,24000,Hymn,,,35142
79912,24003,Hymn,,,35162
84236,24003,Hymn,,,36981
84323,24003,Hymn,,,37029
87876,24003,Hymn,,,36405
80012,24008,Hymn,,,35145
88966,24008,Hymn,,,39061
79986,24010,Hymn,,,35200
80013,24011,Hymn,,,35141
87539,24700,Hymn,,,35927
62405,24700,Hymn,,,27129
62406,24700,Hymn,,,27130
82607,24901,Hymn,,,36249
82617,24902,Hymn,,,36259
82623,24903,Hymn,,,36265
82624,24904,Hymn,,,36266
82625,24905,Hymn,,,36267
88976,26845,Hymn,,,39071
88978,26848,Hymn,,,39074
89005,26976,Hymn,,,39204
89008,26979,Hymn,,,39207
89011,26982,Hymn,,,39210
89014,26984,Hymn,,,39213
89027,26994,Hymn,,,39226
89030,26996,Hymn,,,39229
89036,27000,Hymn,,,39235
91543,27546,Hymn,,,40569
93034,27993,Hymn,,,8892
12205,7583,Instrumental,,,22789
93823,7583,Instrumental,,,22789
52146,7583,Instrumental,,,22789
27432,7609,Instrumental,,,8143
8143,7609,Instrumental,,,8143
16302,7535,Instrumental,,,11751
52175,7535,Instrumental,,,11751
52177,7535,Instrumental,,,11752
8096,5979,Instrumental,,,11752
52047,17546,Instrumental,,,22764
30435,17546,Instrumental,,,22764
59691,5454,Instrumental,,,26229
24974,8151,Instrumental,,,26229
102392,8377,Lamentation,,,45926
102529,8377,Lamentation,,,45926
102857,8377,Lamentation,,,45926
102959,8377,Lamentation,,,45926
48735,8377,Lamentation,,,7386
48823,8377,Lamentation,,,7386
56649,20983,Lamentation,,,7386
48737,8377,Lamentation,,,18924
48808,8377,Lamentation,,,18924
52091,20982,Lamentation,,,18924
64798,8377,Lamentation,,,31326
72138,20987,Lamentation,,,31326
50349,20989,Lamentation,,,31326
86648,20983,Lamentation,,,7059
21446,20983,Lamentation,,,7059
64797,8377,Lamentation,,,19211
50348,20988,Lamentation,,,19211
50346,20986,Lamentation,,,19213
72137,20988,Lamentation,,,19213
64792,8377,Lamentation,,,22166
50342,20982,Lamentation,,,22166
64791,8377,Lamentation,,,22171
50347,20987,Lamentation,,,22171
50326,20982,Lamentation,,,31310
72114,20982,Lamentation,,,31310
72116,20984,Lamentation,,,31312
72197,20984,Lamentation,,,31312
72191,20986,Lamentation,,,31314
72118,20986,Lamentation,,,31314
72117,21257,Lamentation,,,31354
72196,21257,Lamentation,,,31354
86647,20982,Lamentation,,,38057
21448,20982,Lamentation,,,38057
62520,8377,Lamentation,,,38507
87485,8377,Lamentation,,,38507
72115,20983,Lamentation,,,41007
72198,20983,Lamentation,,,41007
102365,8377,Lamentation,,,45896
102643,8377,Lamentation,,,45896
102528,8377,Lamentation,,,46023
102958,8377,Lamentation,,,46023
102366,8377,Lamentation,,,46024
102644,8377,Lamentation,,,46024
92281,8377,Lamentation,,,40957
92439,8377,Lamentation,,,40958
50292,20982,Lamentation,,,19575
53823,20982,Lamentation,,,23755
53824,20983,Lamentation,,,23756
56648,20983,Lamentation,,,24894
50294,20984,Lamentation,,,19577
53825,20984,Lamentation,,,23757
53835,20986,Lamentation,,,23768
92310,20986,Lamentation,,,40980
53811,20987,Lamentation,,,23769
92311,20987,Lamentation,,,40981
53822,20988,Lamentation,,,23779
92312,20988,Lamentation,,,40982
53836,20989,Lamentation,,,23780
92313,20989,Lamentation,,,40983
53837,20990,Lamentation,,,23781
92314,20990,Lamentation,,,40984
53834,21257,Lamentation,,,23767
92309,21257,Lamentation,,,40979
92394,22800,Lamentation,,,35982
86592,26037,Lamentation,,,38030
86597,26039,Lamentation,,,38035
92347,27814,Lamentation,,,40991
92353,27815,Lamentation,,,40992
92354,27817,Lamentation,,,44408
92356,27818,Lamentation,,,44407
92391,27839,Lamentation,,,35983
92392,27840,Lamentation,,,35984
92393,27841,Lamentation,,,35986
92395,27842,Lamentation,,,35987
92396,27843,Lamentation,,,35990
92397,27844,Lamentation,,,35988
93510,28074,Lamentation,,,41409
93511,28075,Lamentation,,,41410
93512,28076,Lamentation,,,41411
93513,28077,Lamentation,,,41412
93514,28078,Lamentation,,,41413
93515,28079,Lamentation,,,41414
93516,28080,Lamentation,,,41415
78209,23680,Litany,1,,34464
78213,23681,Litany,2,,34469
78214,23682,Litany,3,,34470
78215,23683,Litany,4,,34471
78216,23684,Litany,5,,34472
78217,23685,Litany,6,,34473
50797,23685,Litany,6,,15640
78218,23686,Litany,7,,34474
78219,23687,Litany,8,,34475
48977,352,Litany,,,20157
48997,352,Litany,,,20157
50803,17374,Litany,,,8927
50796,17374,Litany,,,15639
62515,17374,Litany,,,27180
81845,17374,Litany,,,35904
65931,17374,Litany,,,28479
69882,21984,Litany,,,30412
60000,21984,Litany,,,26371
1230,1137,Mass,1,,1230
1254,1137,Mass,1,,1254
2533,1137,Mass,1,,2533
2997,1137,Mass,1,,2997
28149,1137,Mass,1,,5083
28180,1137,Mass,1,,5097
28173,1137,Mass,1,,5141
5641,1137,Mass,1,,5641
11738,1137,Mass,1,,10686
54253,1137,Mass,1,,23966
54865,1137,Mass,1,,24262
64222,1137,Mass,1,,28038
67745,1137,Mass,1,,29576
67754,1137,Mass,1,,29580
81518,1137,Mass,1,,35766
28163,4036,Mass,1,,5142
53404,17912,Mass,1,,23561
55544,18306,Mass,1,,23854
65319,20743,Mass,1,,28556
9974,1077,Mass,2,,9974
32174,1077,Mass,2,,9974
429,1077,Mass,2,,429
552,1077,Mass,2,,552
1180,1077,Mass,2,,1180
2534,1077,Mass,2,,2534
28160,1077,Mass,2,,5151
5725,1077,Mass,2,,5725
7256,1077,Mass,2,,7256
28159,1077,Mass,2,,14253
54411,1077,Mass,2,,24027
54945,1077,Mass,2,,24312
55771,1077,Mass,2,,24630
68982,1077,Mass,2,,30120
81519,1077,Mass,2,,35767
55908,1077,Mass,2,,24315
28164,4028,Mass,2,,5129
53405,17913,Mass,2,,23562
9975,1138,Mass,3,,15995
32173,1138,Mass,3,,15995
701,652,Mass,3,,701
1255,1138,Mass,3,,1255
2505,1138,Mass,3,,2505
5726,1138,Mass,3,,5726
102517,2048,Mass,4,,46082
102829,2048,Mass,4,,46082
102963,2048,Mass,4,,46082
19586,8748,Mass,4,,12602
67803,8748,Mass,4,,12602
11294,2048,Mass,4,,15695
32175,2048,Mass,4,,15695
553,511,Mass,4,,553
497,2048,Mass,4,,497
28154,2048,Mass,4,,5098
101899,2048,Mass,4,,5127
5642,2048,Mass,4,,5642
21603,2048,Mass,4,,13829
68029,2048,Mass,4,,29712
82659,2048,Mass,4,,36302
80979,2048,Mass,4,,35550
102406,2048,Mass,4,,45907
8257,6049,Mass,4,,8257
72347,1135,Mass,5,,31428
48301,1135,Mass,5,,31428
1252,1135,Mass,5,,1252
2410,1135,Mass,5,,2410
19869,1135,Mass,5,,13314
28155,1135,Mass,5,,14251
52933,1135,Mass,5,,23246
92087,7777,Mass,5,,11900
53883,18006,Mass,5,,23805
53890,18009,Mass,5,,545
5317,4164,Mass,6,,5317
81029,4164,Mass,6,,5317
80884,4164,Mass,6,,5317
56005,4164,Mass,6,,5317
69004,2050,Mass,6,,30128
62331,2050,Mass,6,,30128
700,651,Mass,6,,700
2411,2050,Mass,6,,2411
28184,2050,Mass,6,,3436
28174,2050,Mass,6,,5101
28171,2050,Mass,6,,5152
28172,2050,Mass,6,,5153
28183,2050,Mass,6,,14252
45779,2050,Mass,6,,21581
54255,2050,Mass,6,,23965
75675,2050,Mass,6,,33239
80808,2050,Mass,6,,35478
80984,2050,Mass,6,,35545
102525,2050,Mass,6,,46020
28166,4012,Mass,6,,5103
28156,4025,Mass,6,,5125
12907,7781,Mass,6,,11142
12919,7781,Mass,6,,11899
53884,18007,Mass,6,,23806
53891,18010,Mass,6,,549
55877,18438,Mass,6,,24498
89131,27014,Mass,6,,39302
400,375,Mass,7,,400
102601,375,Mass,7,,45920
102848,375,Mass,7,,46093
28165,4011,Mass,7,,5102
53885,18008,Mass,7,,23807
53892,18011,Mass,7,,550
38845,401,Mass,8,,19166
81044,401,Mass,8,,19166
68077,401,Mass,8,,19166
428,401,Mass,8,,428
546,401,Mass,8,,546
28186,401,Mass,8,,5092
28167,401,Mass,8,,5104
22515,401,Mass,8,,14116
44657,401,Mass,8,,21226
52818,401,Mass,8,,23201
53886,401,Mass,8,,23808
54013,401,Mass,8,,23878
102584,401,Mass,8,,46046
2021,1742,Mass,8,,2021
28148,4002,Mass,8,,5081
28178,4008,Mass,8,,5091
28158,4032,Mass,8,,5135
28157,4033,Mass,8,,5136
28170,4034,Mass,8,,5137
28169,4037,Mass,8,,5143
55878,18439,Mass,8,,24499
92929,27988,Mass,9,,41271
54944,18254,Mass,mix,,24311
55982,9606,Mass,,,18743
68581,9606,Mass,,,18743
67954,9606,Mass,,,18743
78525,9606,Mass,,,18743
68088,9606,Mass,,,18743
68089,9606,Mass,,,18743
68090,9606,Mass,,,18743
5316,2111,Mass,,,5316
55905,2111,Mass,,,5316
68553,2111,Mass,,,5316
71543,2111,Mass,,,5316
68583,2111,Mass,,,5316
92517,2111,Mass,,,5316
40694,14601,Mass,,,9925
48307,14601,Mass,,,9925
31727,14601,Mass,,,9925
25800,14601,Mass,,,9925
25821,14601,Mass,,,9925
25548,14601,Mass,,,9925
17311,376,Mass,,,12348
86077,376,Mass,,,12348
31721,376,Mass,,,12348
25824,376,Mass,,,12348
96445,376,Mass,,,12348
68086,376,Mass,,,12348
11463,7404,Mass,,,15138
26111,7404,Mass,,,15138
48315,7404,Mass,,,15138
48940,7404,Mass,,,15138
92541,7404,Mass,,,15138
96443,7404,Mass,,,15138
45876,5362,Mass,,,18890
68518,5362,Mass,,,18890
68561,5362,Mass,,,18890
50112,5362,Mass,,,18890
68535,5362,Mass,,,18890
27131,5362,Mass,,,18890
67793,4742,Mass,,,29603
6201,4742,Mass,,,29603
68552,4742,Mass,,,29603
78520,4742,Mass,,,29603
87935,4742,Mass,,,29603
87819,4742,Mass,,,29603
67775,1719,Mass,,,10053
82694,1719,Mass,,,10053
59135,1719,Mass,,,10053
59146,1719,Mass,,,10053
67980,1719,Mass,,,10053
82695,9286,Mass,,,13873
67780,9286,Mass,,,13873
97966,9286,Mass,,,13873
59147,9286,Mass,,,13873
67977,9286,Mass,,,13873
41834,5098,Mass,,,15002
48309,5098,Mass,,,15002
49424,5098,Mass,,,15002
48317,5098,Mass,,,15002
48319,5098,Mass,,,15002
67781,8699,Mass,,,15131
67463,8699,Mass,,,15131
26094,8699,Mass,,,15131
26126,8699,Mass,,,15131
29124,8699,Mass,,,15131
40696,14603,Mass,,,19953
87907,14603,Mass,,,19953
87911,14603,Mass,,,19953
87909,14603,Mass,,,19953
87972,14603,Mass,,,19953
67941,8563,Mass,,,29651
17289,8563,Mass,,,29651
48615,8563,Mass,,,29651
56006,8563,Mass,,,29651
92538,8563,Mass,,,29651
33454,657,Mass,,,708
708,657,Mass,,,708
101761,657,Mass,,,708
84876,657,Mass,,,708
11262,1209,Mass,,,1335
48682,1209,Mass,,,1335
36903,1209,Mass,,,1335
25460,1209,Mass,,,1335
11278,3155,Mass,,,3988
48081,3155,Mass,,,3988
48308,3155,Mass,,,3988
25547,3155,Mass,,,3988
3992,3656,Mass,,,3992
26115,3656,Mass,,,3992
69028,3656,Mass,,,3992
25822,3656,Mass,,,3992
5294,4146,Mass,,,5294
45793,4146,Mass,,,5294
71553,4146,Mass,,,5294
68081,4146,Mass,,,5294
10135,377,Mass,,,10135
48345,377,Mass,,,10135
68580,377,Mass,,,10135
92507,377,Mass,,,10135
10321,376,Mass,,,10321
68593,376,Mass,,,10321
25804,376,Mass,,,10321
92532,376,Mass,,,10321
21602,499,Mass,,,13827
68579,499,Mass,,,13827
92531,499,Mass,,,13827
81032,499,Mass,,,13827
21605,9574,Mass,,,13831
101071,9574,Mass,,,13831
101072,9574,Mass,,,13831
101074,9574,Mass,,,13831
38282,5339,Mass,,,15132
26095,5339,Mass,,,15132
26127,5339,Mass,,,15132
49656,5339,Mass,,,15132
33271,13053,Mass,,,15298
69027,13053,Mass,,,15298
49018,13053,Mass,,,15298
94234,13053,Mass,,,15298
10133,7173,Mass,,,19927
26110,7173,Mass,,,19927
96447,7173,Mass,,,19927
48095,7173,Mass,,,19927
17416,8593,Mass,,,21184
50111,8593,Mass,,,21184
80982,8593,Mass,,,21184
48942,8593,Mass,,,21184
19595,8737,Mass,,,35606
53157,8737,Mass,,,35606
81040,8737,Mass,,,35606
71524,8737,Mass,,,35606
102370,19320,Mass,,,45901
102511,19320,Mass,,,45901
102813,19320,Mass,,,45901
102931,19320,Mass,,,45901
102371,6478,Mass,,,46002
102513,6478,Mass,,,46002
102825,6478,Mass,,,46002
102933,6478,Mass,,,46002
102381,19320,Mass,,,46074
3509,7701,Mass,,,46074
102811,7701,Mass,,,46074
102929,7701,Mass,,,46074
102369,19320,Mass,,,46075
102510,19320,Mass,,,46075
102812,19320,Mass,,,46075
102930,19320,Mass,,,46075
102512,31061,Mass,,,46077
102363,31061,Mass,,,46077
102932,31061,Mass,,,46077
102824,31061,Mass,,,46077
3990,76,Mass,,,3990
68582,76,Mass,,,3990
67942,76,Mass,,,3990
4151,3269,Mass,,,4151
48079,3269,Mass,,,4151
59729,3269,Mass,,,4151
7769,8805,Mass,,,7769
26114,8805,Mass,,,7769
67952,8805,Mass,,,7769
7977,5890,Mass,,,7977
86921,5890,Mass,,,7977
48617,5890,Mass,,,7977
9930,76,Mass,,,9930
65661,76,Mass,,,9930
67466,76,Mass,,,9930
10134,7174,Mass,,,10134
48094,7174,Mass,,,10134
101096,7174,Mass,,,10134
10137,3268,Mass,,,10137
101135,3268,Mass,,,10137
101136,3268,Mass,,,10137
96414,7189,Mass,,,10159
96415,7189,Mass,,,10159
96416,7189,Mass,,,10159
48109,16003,Mass,,,10163
48310,16003,Mass,,,10163
52726,16003,Mass,,,10163
45766,7302,Mass,,,10363
45796,7302,Mass,,,10363
48636,7302,Mass,,,10363
11459,7400,Mass,,,10577
92510,7400,Mass,,,10577
81033,7400,Mass,,,10577
